benchmark,policy_name,threshold,classifier_model_type,regression_candidate,n_features,feature_set_key,feature_columns,regression_ic,regression_oos_r2,brier_score,accuracy,balanced_accuracy,precision,recall,base_rate,predicted_positive_rate,avg_hold_fraction,mean_policy_return,uplift_vs_sell_50,uplift_vs_regression_sign,experiment_mode,step,candidate_feature
VPU,hybrid_confirm,0.6,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_slope,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_slope",0.25197013265333806,-0.3334276533669289,0.24451123809286998,0.6770833333333334,0.6204933586337761,0.7214285714285714,0.8145161290322581,0.6458333333333334,0.7291666666666666,0.4791666666666667,0.0535250566873599,0.02879032547815481,0.003800095670448783,forward_add,8,yield_slope
BNDX,regression_sign,,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_slope,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_slope",0.46423197056108445,-0.22948336333880448,0.3399000783145717,0.5897435897435898,0.5073051948051948,0.7222222222222222,0.6964285714285714,0.717948717948718,0.6923076923076923,0.7307692307692307,0.1082784863421787,0.059108087321326025,0.0,forward_add,8,yield_slope
BNDX,classifier_only,0.5,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_slope,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_slope",0.46423197056108445,-0.22948336333880448,0.3399000783145717,0.5897435897435898,0.5073051948051948,0.7222222222222222,0.6964285714285714,0.717948717948718,0.6923076923076923,0.6923076923076923,0.0775946452095349,0.02842424618868221,-0.030683841132643802,forward_add,8,yield_slope
BNDX,hybrid_confirm,0.5,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_slope,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_slope",0.46423197056108445,-0.22948336333880448,0.3399000783145717,0.5897435897435898,0.5073051948051948,0.7222222222222222,0.6964285714285714,0.717948717948718,0.6923076923076923,0.5256410256410257,0.08046694992045375,0.031296550899601074,-0.027811536421724944,forward_add,8,yield_slope
BNDX,classifier_only,0.55,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_slope,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_slope",0.46423197056108445,-0.22948336333880448,0.3399000783145717,0.5897435897435898,0.5073051948051948,0.7222222222222222,0.6964285714285714,0.717948717948718,0.6923076923076923,0.6410256410256411,0.07510228669831726,0.025931887677464596,-0.03317619964386144,forward_add,8,yield_slope
BNDX,hybrid_confirm,0.55,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_slope,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_slope",0.46423197056108445,-0.22948336333880448,0.3399000783145717,0.5897435897435898,0.5073051948051948,0.7222222222222222,0.6964285714285714,0.717948717948718,0.6923076923076923,0.5128205128205128,0.07894637571050396,0.02977597668965129,-0.029332110631674735,forward_add,8,yield_slope
BNDX,classifier_only,0.6,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_slope,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_slope",0.46423197056108445,-0.22948336333880448,0.3399000783145717,0.5897435897435898,0.5073051948051948,0.7222222222222222,0.6964285714285714,0.717948717948718,0.6923076923076923,0.6410256410256411,0.07510228669831726,0.025931887677464596,-0.03317619964386144,forward_add,8,yield_slope
BNDX,hybrid_confirm,0.6,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_slope,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_slope",0.46423197056108445,-0.22948336333880448,0.3399000783145717,0.5897435897435898,0.5073051948051948,0.7222222222222222,0.6964285714285714,0.717948717948718,0.6923076923076923,0.5128205128205128,0.07894637571050396,0.02977597668965129,-0.029332110631674735,forward_add,8,yield_slope
BND,regression_sign,,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_slope,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_slope",0.43988266145162014,-0.4406650109003325,0.2902166255610357,0.6266666666666667,0.5152725563909775,0.7545454545454545,0.7410714285714286,0.7466666666666667,0.7333333333333333,0.7266666666666667,0.09263298066431477,0.043018025553232433,0.0,forward_add,8,yield_slope
BND,classifier_only,0.5,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_slope,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_slope",0.43988266145162014,-0.4406650109003325,0.2902166255610357,0.6266666666666667,0.5152725563909775,0.7545454545454545,0.7410714285714286,0.7466666666666667,0.7333333333333333,0.7333333333333333,0.08072118528006587,0.031106230168983538,-0.0119117953842489,forward_add,8,yield_slope
BND,hybrid_confirm,0.5,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_slope,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_slope",0.43988266145162014,-0.4406650109003325,0.2902166255610357,0.6266666666666667,0.5152725563909775,0.7545454545454545,0.7410714285714286,0.7466666666666667,0.7333333333333333,0.5533333333333333,0.0785200508395296,0.028905095728447256,-0.014112929824785167,forward_add,8,yield_slope
BND,classifier_only,0.55,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_slope,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_slope",0.43988266145162014,-0.4406650109003325,0.2902166255610357,0.6266666666666667,0.5152725563909775,0.7545454545454545,0.7410714285714286,0.7466666666666667,0.7333333333333333,0.7333333333333333,0.08072118528006587,0.031106230168983538,-0.0119117953842489,forward_add,8,yield_slope
BND,hybrid_confirm,0.55,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_slope,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_slope",0.43988266145162014,-0.4406650109003325,0.2902166255610357,0.6266666666666667,0.5152725563909775,0.7545454545454545,0.7410714285714286,0.7466666666666667,0.7333333333333333,0.5533333333333333,0.0785200508395296,0.028905095728447256,-0.014112929824785167,forward_add,8,yield_slope
BND,classifier_only,0.6,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_slope,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_slope",0.43988266145162014,-0.4406650109003325,0.2902166255610357,0.6266666666666667,0.5152725563909775,0.7545454545454545,0.7410714285714286,0.7466666666666667,0.7333333333333333,0.72,0.08094309090062053,0.0313281357895382,-0.011689889763694242,forward_add,8,yield_slope
BND,hybrid_confirm,0.6,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_slope,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_slope",0.43988266145162014,-0.4406650109003325,0.2902166255610357,0.6266666666666667,0.5152725563909775,0.7545454545454545,0.7410714285714286,0.7466666666666667,0.7333333333333333,0.5533333333333333,0.0785200508395296,0.028905095728447256,-0.014112929824785167,forward_add,8,yield_slope
VNQ,regression_sign,,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_slope,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_slope",0.3389816558124222,-0.09887204270034333,0.26349117770838437,0.6666666666666666,0.6441558441558441,0.7192982456140351,0.7454545454545455,0.6111111111111112,0.6333333333333333,0.6222222222222222,0.05705002723600759,0.024803512937692698,0.0,forward_add,8,yield_slope
VNQ,classifier_only,0.5,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_slope,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_slope",0.3389816558124222,-0.09887204270034333,0.26349117770838437,0.6666666666666666,0.6441558441558441,0.7192982456140351,0.7454545454545455,0.6111111111111112,0.6333333333333333,0.6333333333333333,0.07258837331875805,0.040341859020443155,0.015538346082750454,forward_add,8,yield_slope
VNQ,hybrid_confirm,0.5,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_slope,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_slope",0.3389816558124222,-0.09887204270034333,0.26349117770838437,0.6666666666666666,0.6441558441558441,0.7192982456140351,0.7454545454545455,0.6111111111111112,0.6333333333333333,0.5055555555555555,0.0662137661966448,0.033967251898329894,0.009163738960637213,forward_add,8,yield_slope
VNQ,classifier_only,0.55,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_slope,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_slope",0.3389816558124222,-0.09887204270034333,0.26349117770838437,0.6666666666666666,0.6441558441558441,0.7192982456140351,0.7454545454545455,0.6111111111111112,0.6333333333333333,0.6222222222222222,0.07310134358339092,0.040854829285076034,0.016051316347383326,forward_add,8,yield_slope
VNQ,hybrid_confirm,0.55,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_slope,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_slope",0.3389816558124222,-0.09887204270034333,0.26349117770838437,0.6666666666666666,0.6441558441558441,0.7192982456140351,0.7454545454545455,0.6111111111111112,0.6333333333333333,0.5055555555555555,0.0662137661966448,0.033967251898329894,0.009163738960637213,forward_add,8,yield_slope
VNQ,classifier_only,0.6,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_slope,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_slope",0.3389816558124222,-0.09887204270034333,0.26349117770838437,0.6666666666666666,0.6441558441558441,0.7192982456140351,0.7454545454545455,0.6111111111111112,0.6333333333333333,0.6111111111111112,0.07262720276077801,0.04038068846246313,0.01557717552477042,forward_add,8,yield_slope
VNQ,hybrid_confirm,0.6,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_slope,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_slope",0.3389816558124222,-0.09887204270034333,0.26349117770838437,0.6666666666666666,0.6441558441558441,0.7192982456140351,0.7454545454545455,0.6111111111111112,0.6333333333333333,0.5055555555555555,0.0662137661966448,0.033967251898329894,0.009163738960637213,forward_add,8,yield_slope
VXUS,regression_sign,,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_curvature,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_curvature",0.41492087989558624,-0.026757702810232153,0.19124259250015552,0.7314814814814815,0.6554276315789473,0.7901234567901234,0.8421052631578947,0.7037037037037037,0.75,0.7407407407407407,0.08464142323787795,0.04534418708739859,0.0,forward_add,8,yield_curvature
VXUS,classifier_only,0.5,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_curvature,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_curvature",0.41492087989558624,-0.026757702810232153,0.19124259250015552,0.7314814814814815,0.6554276315789473,0.7901234567901234,0.8421052631578947,0.7037037037037037,0.75,0.75,0.07604320552972804,0.03674596937924869,-0.008598217708149905,forward_add,8,yield_curvature
VXUS,hybrid_confirm,0.5,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_curvature,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_curvature",0.41492087989558624,-0.026757702810232153,0.19124259250015552,0.7314814814814815,0.6554276315789473,0.7901234567901234,0.8421052631578947,0.7037037037037037,0.75,0.5648148148148148,0.0795013747821854,0.04020413863170602,-0.005140048455692547,forward_add,8,yield_curvature
VXUS,classifier_only,0.55,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_curvature,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_curvature",0.41492087989558624,-0.026757702810232153,0.19124259250015552,0.7314814814814815,0.6554276315789473,0.7901234567901234,0.8421052631578947,0.7037037037037037,0.75,0.75,0.07604320552972804,0.03674596937924869,-0.008598217708149905,forward_add,8,yield_curvature
VXUS,hybrid_confirm,0.55,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_curvature,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_curvature",0.41492087989558624,-0.026757702810232153,0.19124259250015552,0.7314814814814815,0.6554276315789473,0.7901234567901234,0.8421052631578947,0.7037037037037037,0.75,0.5648148148148148,0.0795013747821854,0.04020413863170602,-0.005140048455692547,forward_add,8,yield_curvature
VXUS,classifier_only,0.6,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_curvature,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_curvature",0.41492087989558624,-0.026757702810232153,0.19124259250015552,0.7314814814814815,0.6554276315789473,0.7901234567901234,0.8421052631578947,0.7037037037037037,0.75,0.7222222222222222,0.08088608487948795,0.04158884872900859,-0.003755338358389995,forward_add,8,yield_curvature
VXUS,hybrid_confirm,0.6,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_curvature,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_curvature",0.41492087989558624,-0.026757702810232153,0.19124259250015552,0.7314814814814815,0.6554276315789473,0.7901234567901234,0.8421052631578947,0.7037037037037037,0.75,0.5555555555555556,0.07786624786034065,0.038569011709861274,-0.006775175377537301,forward_add,8,yield_curvature
VEA,regression_sign,,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_curvature,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_curvature",0.317509222632117,0.038017631548993513,0.30962187790179996,0.62,0.5790255496137849,0.7142857142857143,0.7070707070707071,0.66,0.6533333333333333,0.8333333333333334,0.07226788186663813,0.03786559093115328,0.0,forward_add,8,yield_curvature
VEA,classifier_only,0.5,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_curvature,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_curvature",0.317509222632117,0.038017631548993513,0.30962187790179996,0.62,0.5790255496137849,0.7142857142857143,0.7070707070707071,0.66,0.6533333333333333,0.6533333333333333,0.05591524353657973,0.021512952601094874,-0.0163526383300584,forward_add,8,yield_curvature
VEA,hybrid_confirm,0.5,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_curvature,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_curvature",0.317509222632117,0.038017631548993513,0.30962187790179996,0.62,0.5790255496137849,0.7142857142857143,0.7070707070707071,0.66,0.6533333333333333,0.5733333333333334,0.05624159720943357,0.02183930627394871,-0.016026284657204556,forward_add,8,yield_curvature
VEA,classifier_only,0.55,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_curvature,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_curvature",0.317509222632117,0.038017631548993513,0.30962187790179996,0.62,0.5790255496137849,0.7142857142857143,0.7070707070707071,0.66,0.6533333333333333,0.6333333333333333,0.05736344180450485,0.02296115086902,-0.014904440062133276,forward_add,8,yield_curvature
VEA,hybrid_confirm,0.55,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_curvature,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_curvature",0.317509222632117,0.038017631548993513,0.30962187790179996,0.62,0.5790255496137849,0.7142857142857143,0.7070707070707071,0.66,0.6533333333333333,0.56,0.055902093881526733,0.021499802946041882,-0.016365787985111395,forward_add,8,yield_curvature
VEA,classifier_only,0.6,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_curvature,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_curvature",0.317509222632117,0.038017631548993513,0.30962187790179996,0.62,0.5790255496137849,0.7142857142857143,0.7070707070707071,0.66,0.6533333333333333,0.56,0.053409291766502845,0.019007000831017987,-0.018858590100135283,forward_add,8,yield_curvature
VEA,hybrid_confirm,0.6,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_curvature,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_curvature",0.317509222632117,0.038017631548993513,0.30962187790179996,0.62,0.5790255496137849,0.7142857142857143,0.7070707070707071,0.66,0.6533333333333333,0.5,0.048067202687372086,0.013664911751887237,-0.024200679179266042,forward_add,8,yield_curvature
VHT,regression_sign,,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_curvature,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_curvature",0.18165911618696257,-0.5983100847477592,0.2598141213278671,0.6197916666666666,0.6198610955528172,0.7,0.6194690265486725,0.5885416666666666,0.5208333333333334,0.3125,0.024399285064339648,0.003630849585318001,0.0,forward_add,8,yield_curvature
VHT,classifier_only,0.5,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_curvature,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_curvature",0.18165911618696257,-0.5983100847477592,0.2598141213278671,0.6197916666666666,0.6198610955528172,0.7,0.6194690265486725,0.5885416666666666,0.5208333333333334,0.5208333333333334,0.035383490804784756,0.014615055325763114,0.010984205740445108,forward_add,8,yield_curvature
VHT,hybrid_confirm,0.5,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_curvature,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_curvature",0.18165911618696257,-0.5983100847477592,0.2598141213278671,0.6197916666666666,0.6198610955528172,0.7,0.6194690265486725,0.5885416666666666,0.5208333333333334,0.203125,0.020253932794472733,-0.0005145026845489094,-0.004145352269866915,forward_add,8,yield_curvature
VHT,classifier_only,0.55,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_curvature,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_curvature",0.18165911618696257,-0.5983100847477592,0.2598141213278671,0.6197916666666666,0.6198610955528172,0.7,0.6194690265486725,0.5885416666666666,0.5208333333333334,0.5104166666666666,0.035403921045632177,0.014635485566610533,0.011004635981292529,forward_add,8,yield_curvature
VHT,hybrid_confirm,0.55,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_curvature,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_curvature",0.18165911618696257,-0.5983100847477592,0.2598141213278671,0.6197916666666666,0.6198610955528172,0.7,0.6194690265486725,0.5885416666666666,0.5208333333333334,0.203125,0.020253932794472733,-0.0005145026845489094,-0.004145352269866915,forward_add,8,yield_curvature
VHT,classifier_only,0.6,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_curvature,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_curvature",0.18165911618696257,-0.5983100847477592,0.2598141213278671,0.6197916666666666,0.6198610955528172,0.7,0.6194690265486725,0.5885416666666666,0.5208333333333334,0.453125,0.03590931969043645,0.015140884211414811,0.011510034626096805,forward_add,8,yield_curvature
VHT,hybrid_confirm,0.6,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_curvature,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_curvature",0.18165911618696257,-0.5983100847477592,0.2598141213278671,0.6197916666666666,0.6198610955528172,0.7,0.6194690265486725,0.5885416666666666,0.5208333333333334,0.171875,0.019925153007173093,-0.0008432824718485506,-0.004474132057166555,forward_add,8,yield_curvature
VPU,regression_sign,,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_curvature,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_curvature",0.25197013265333806,-0.3334276533669289,0.2955340302702307,0.5729166666666666,0.5498102466793169,0.6842105263157895,0.6290322580645161,0.6458333333333334,0.59375,0.6145833333333334,0.049724961016911116,0.024990229807706026,0.0,forward_add,8,yield_curvature
VPU,classifier_only,0.5,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_curvature,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_curvature",0.25197013265333806,-0.3334276533669289,0.2955340302702307,0.5729166666666666,0.5498102466793169,0.6842105263157895,0.6290322580645161,0.6458333333333334,0.59375,0.59375,0.03897763062468043,0.01424289941547534,-0.010747330392230685,forward_add,8,yield_curvature
VPU,hybrid_confirm,0.5,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_curvature,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_curvature",0.25197013265333806,-0.3334276533669289,0.2955340302702307,0.5729166666666666,0.5498102466793169,0.6842105263157895,0.6290322580645161,0.6458333333333334,0.59375,0.3958333333333333,0.035934964199396,0.011200232990190911,-0.013789996817515117,forward_add,8,yield_curvature
VPU,classifier_only,0.55,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_curvature,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_curvature",0.25197013265333806,-0.3334276533669289,0.2955340302702307,0.5729166666666666,0.5498102466793169,0.6842105263157895,0.6290322580645161,0.6458333333333334,0.59375,0.578125,0.0397093285101262,0.014974597300921107,-0.010015632506784916,forward_add,8,yield_curvature
VPU,hybrid_confirm,0.55,ridge,ridge_lean_v1,8,investment_book_yield|roe|npw_growth_yoy|buyback_yield|credit_spread_hy|gainshare_est|unearned_premium_growth_yoy|yield_curvature,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,credit_spread_hy,gainshare_est,unearned_premium_growth_yoy,yield_curvature",0.25197013265333806,-0.3334276533669289,0.2955340302702307,0.5729166666666666,0.5498102466793169,0.6842105263157895,0.6290322580645161,0.6458333333333334,0.59375,0.3854166666666667,0.03591598722459065,0.011181256015385556,-0.013808973792320468,forward_add,8,yield_curvature
